"171";"30080011";"002552";"Limousine";"MERCEDES-BENZ";"S 420";"235";"";"";"01.2008";"131220";"39454.00";"0";"";"0";"WDD2211281A201502";"0";"iridiumsilber";"1";"0";"0";"0";"0";"1";"0.00";"";"* CO2-Effizienzklasse D\\**Sicherheit**\\* **Bi-Xenon mit Kurvenlicht Rechtsverkehr**\\* **Distronic Plus**\\* **Totwinkel-Assistent**\\* **Nachtsicht-Assistent Plus**\\* Feuerlöscher montiert\\* Innen- & Außenspiegel autom. abblendend\\* Reifendruckkontrolle\\* Elektron. Stabilitäts-Programm (ESP)\\* Vorder und Seiten und weitere Airbags\\**Komfort**\\* **Panorama-Schiebedach el. Glas**\\* **Klimaanlage**\\* **Rückfahrkamera**\\* **Tempomat**\\* **Standheizung / -lüftung mit Fernbedienung**\\* **Lenkrad heizbar**\\* **Multikontursitze mit Massagefunktion**\\* **Memorypaket**\\* **Sitzklimatisierung vo. (Belüftung & Heizung)**\\* Active Body Control (ABC)\\* Scheibenwaschanlage beheizt\\* Heckdeckelzusatzsicherung\\* Scheinwerferreinigungsanlage\\* Komfortsitze hinten inkl. Belüftung und Sitzheizung\\* Kühlfach in Fondlehne Mitte\\* Doppelcupholder\\* Rollo elektrisch für Heckfenster\\* Fensterheber elektrisch vorn + hinten\\* Parameterlenkung\\* Zentralverriegelung mit Fernbedienung\\**Media**\\* **COMAND APS mit (CD-Navi./CD-Radio)**\\* Komfort-Telefonie\\* **Harman Kardon® Logic7® Surround-Soundsystem**\\* DVD-Wechsler\\* 2.Bedienhörer im Fond\\* TV-Tuner\\* **Fond-Entertainment-System**\\**Technik**\\* Diesel-Partikelfilter\\* Einbruch- und Diebstahlwarnanlage (EDW)\\* Garagentoröffner\\* Getriebe automatisch 7-Gang\\* Scheckheft gepflegt\\**Interieur**\\* Lichtpaket-Interieur\\* Holz-Leder-Lenkrad\\* Sonnenschutzrollos in Fondtüren\\* Interieur Leder, Schwarz\\**Exterieur**\\* **AMG Styling**\\* **LM-Felgen**\\* **AMG LMR 5-Speichen-Design 20""**\\**Sonstiges**\\* Keyless-Go\\* LINGUATRONIC Deutsch\\* Innenraumabsicherung\\* Abbiegelicht\\* Wd und IR refl. Verbundglas\\* Multikontursitz im Fond mit Massagefunkt\\* Klapptisch mechanisch im Fond in Fahrersitz integriert\\* Klapptisch in Beifahrerlehne integriert\\* Memory im Fond\\* Komfortkopfstütze Fahrer u. Beifahrer\\* Komfortkopfstütze im Fond\\* Fondlehne und Kopfstützen verstellbar\\**Irrtümer und Zwischenverkauf vorbehalten**";"";"1";"EUR";"19";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"0";"5";"4";"1";"0";"1";"0";"0";"0";"1";"";"3996";"0";"0";"0";"";"";"2007";"0";"5";"";"";"";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"13.2";"7.4";"9.6";"252";"1";"1";"1";"1";"";"";"";"";"1";"2";"3";"0";"0";"0";"999";"AUB";"0";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"0";"1";"1";"5";"2";"0";"";"";"";"";"";"";"";"";"";"D";"";"5";"0";"Wiedemar";"";"Kühne MB Hausgarantie";"12";"16";"";"Diesel";"";"-";"2.660";"9,6 l";"13,2 l";"7,4 l";"252";"-";"D";"644";"1,437";"2.759";"-";"-"
"171";"30090150";"003184";"Kombi";"MERCEDES-BENZ";"C 180TK";"115";"08.2013";"08.2013";"08.2008";"87900";"15504.20";"0";"";"0";"WDD2042461F235167";"0";"iridiumsilber";"2";"0";"0";"0";"0";"1";"0.00";"";"* CO2-Effizienzklasse C\\**Sicherheit**\\* Notrad (minispare)\\* Reifendruckverlust-Warnung\\* Scheibenwischer mit Regensensor\\* Nebelscheinwerfer\\* Elektron. Stabilitäts-Programm (ESP)\\* Vorder und Seiten und weitere Airbags\\**Komfort**\\* **Glasschiebehebedach elektrisch SHD**\\* **PARKTRONIC System (PTS)**\\* **Klimatisierungsautomatik (THERMATIC)**\\* **Komfort-Multifunktionslenkrad**\\* **Sitzheizung Vordersitze**\\* Scheibenwaschanlage beheizt\\* Fensterheber 4-fach mit Komfortschliessung\\* Ascher-Paket\\* Fensterheber elektrisch vorn + hinten\\* Zentralverriegelung mit Infrarot - / Komfortbedienung\\**Media**\\* **Audio 50 APS m.CD-Navigationsssyt.**\\* Komfort-Telefonie\\**Technik**\\* AGILITY CONTROL-Fahrwerk m. Komfortabstimmung\\* Durchlademöglichkeit\\* Getriebe mechanisch 6-Gang\\**Interieur**\\* Holzausführung Eukalyptus\\* Interieur Stoff, Schwarz\\**Exterieur**\\* **ELEGANCE**\\* **LMR 12-Speichen-Design 16""**\\**Sonstiges**\\* Lederlenkrad und -schalthebel\\* Kneebag Fahrerseite\\**Irrtümer und Zwischenverkauf vorbehalten**";"";"1";"EUR";"19";"1";"1";"1";"1";"0";"0";"0";"1";"1";"1";"1";"0";"5";"4";"0";"0";"0";"0";"0";"0";"0";"";"1796";"0";"0";"0";"";"";"2008";"0";"5";"4";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10.7";"5.9";"7.7";"183";"0";"1";"0";"1";"";"";"";"";"0";"1";"1";"0";"0";"0";"1313";"AHC";"0";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"0";"1";"3";"5";"2";"0";"";"";"";"";"";"";"";"";"";"C";"NORMAL";"5";"0";"Bad Dürben";"";"Kühne MB Hausgarantie";"12";"16";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
