01;MB PKW/SMART;Gebrauchtwagen;GF3_0289.2013;;48900,00;WDB;Mercedes-Benz;SL 500;388;285;5461;2008-09-01;76000;0;197;obsidianschwarz metallic;1;Metallic;221;Leder Schwarz;5;Leder;1;N;Emmendingen;;427|809|U44|R17|H75|285|249|242|231|477|428|386|405|404|487|581|512|403|U72;Automatikgetriebe 7G-Tronic|Modelljahr 2009|Gepaecknetz-Set im Kofferraum (3-tlg.)|48,3 cm (19") LMR 5-Doppelspeichen-Desig|Zierteile Aluminium - Prisma|Windschott (Stoff Ausfuehrung)|Innen- & Aussenspiegel autom. abblendend|Vordersitze elektrisch verstellbar mit M|Garagentoroeffner|Reifendruckverlust-Warnung|Lenkrad-Schaltpaddels|Komfort-Telefonie|Multikonturlehne rechts|Multikonturlehne links|Active Body Control (ABC)|Klimatisierungsautomatik|COMAND APS mit DVD-Wechsler|AIRSCARF-Kopfraumheizung|DVD-Player mit Regionalcode 2;Mercedes-Benz SL 500;Umsatzsteuer ausweisbar
01;MB PKW/SMART;Gebrauchtwagen;GF3_0345.2013;;11900,00;WDB;Mercedes-Benz;B 170;116;85;1699;2007-11-02;116000;0;191;kosmosschwarz metallic;1;Metallic;701;Schwarz "Textil Maastrich;4;Teilleder;N;N;Emmendingen;;U59|U58|U57|U37|939|932|900|876|873|819|808|739|723|584|580|573|570|543|525|477|440|416|386|345|286|249|220|426;Sitzkomfort-Paket|Exterieur Licht- und Sichtpaket|Easy-Vario-System|Nebelscheinwerfer|Ablagebox unter Beifahrersitz|Ablagebox unter Fahrer- u. Beifahrersitz|Chrom-Paket Exterieur|Innenraum-Lichtpaket|Sitzheizung Vordersitze|CD-Wechsler in Seitenabdeckung|Modelljahr 2008|Zierteile Aluminium|Gepaeckraumabdeckung|Fensterheber 4-f. mit Komfortschliessung|Klimaanlage|Isofix|Armauflage vorne mit Fach|Sonnenblenden m. bel. Spiegel|Audio 50 APS Pfeilnavigations-System|Reifendruckverlust-Warnung|Tempomat inkl. Speedtronic|Panorama Festglasdach|Komfort-Telefonie|Scheibenwischer mit Regensensor|Gepaecknetz an Fahrer-und Beifahrerlehne|Innen- und Aussenspiegel abblendbar usw.|Parktronic|Getriebe Autotronic;Mercedes-Benz B 170;Umsatzsteuer ausweisbar
01;MB PKW/SMART;Gebrauchtwagen;GF3_0348.2013;;21900,00;WDB;Mercedes-Benz;C 220 CDI T-Modell AVANTGARDE;170;125;2143;2006-06-11;84700;0;197;Obsidianschwarz;1;Metallic;201;Leder schwarz;5;Leder;N;N;Emmendingen;;Y90|U37|U18|R48|P47|P64|873|800|739|677|622|619|600|584|581|550|525|477|474|442|440|294|287|280||275|242|213|423|954;Innenhimmel schwarz|Nebelscheinwerfer mit Chromring|Kindersitzerkennung im Beifahrersitz|Leichtmetallraeder 5-Doppelsp.-Design 17|Automatik-Paket|Memory-Paket|Sitzheizung Vordersitze|Modelljahr 2010|Zierteile Aluminium|Direct Control-Fahrwerk sportlich|Intelligent Light-System|Abbiegelicht|Scheinwerferreinigungsanlage|Fensterheber 4-f. mit Komfortschliessung|Klimatisierungsautomatik Thermotronic|Anhaengevorrichtung|Audio 50 APS Pfeilnavigations-System|Reifendruckverlust-Warnung|Dieselpartikelfilter|Komfort-Multifunktionslenkrad 4,5 Disp.|Tempomat inkl. Speedtronic|Kniebag|Durchlademoeglichkeit|Lenkrad und Schalt-/Waehlhebel in Leder|li.u.re.el.verstellbar|Memory-Paket|Vordersitze elektrisch verstell. Memory|Parameter-Lenkung|Getriebe Automatik 5-Gang|Avantgarde;Mercedes-Benz C 220 CDI T-Modell AVANTGARDE;Umsatzsteuer ausweisbar
01;MB PKW/SMART;Gebrauchtwagen;GF6_0280.2013;;23900,00;WDB;Mercedes-Benz;E 200 CDI BE;136;100;2143;2010-03-16;69300;0;197;obsidianschwarz metallic;1;Metallic;701;Stoff Biarritz / ARTICO s;4;Teilleder;N;N;Emmendingen;;|U60|U18|R11|P35|928|915|875|873|800|736|677|622|619|608|600|580|525|477|474|386|294|291|287|280|249|236|230|213|423|954;Reihe|Fussgaengerschutz|Kindersitzerkennung im Beifahrersitz|Leichtmetallraeder 5-Doppelsp.-Design 17|Lichtpaket|Abgasreinigung mit EU5 Technik|Kraftstoffbehaelter mit grossem Inhalt 80l|Scheibenwaschanlage und Duesen beheizt|Sitzheizung Vordersitze|Modelljahr 2010|Zierteile Holzausfuehrung Esche schwarz|Direct Control-Fahrwerk sportlich|Intelligent Light-System|Abbiegelicht|Adaptiver Fernlicht-Assistent|Scheinwerferreinigungsanlage|Klimaanlage|Audio 50 APS Pfeilnavigations-System|Reifendruckverlust-Warnung|Dieselpartikelfilter|Komfort-Telefonie|Kniebag|Fahrer- und Beifahrerairbag|Durchlademoeglichkeit|Lenkrad und Schalt-/Waehlhebel in Leder|Innen- und Aussenspiegel abblendbar usw.|Sonderlichtschalt.- Tagfahrl.|Parktronic inkl. Parkfuehrung|Parameter-Lenkung|Getriebe Automatik 5-Gang|Avantgarde;Mercedes-Benz E 200 CDI BE;differenzbesteuert
01;MB PKW/SMART;Gebrauchtwagen;GF6_0346.2013;;10900,00;WDB;Mercedes-Benz;A 150 ELEGANCE;95;70;1498;2007-10-22;105578;0;191;Kosmosschwarz;1;Metallic;401;Stoff schwarz;1;Stoff;N;N;Emmendingen;;U58|U37|R29|875|873|808|727|723|584|580|573|570|523|477|440|345|280|249|426|955;Exterieur Licht- und Sichtpaket|Nebelscheinwerfer mit Chromring|Leichtmetallraeder 9-Loch Design, 15 Zoll|Scheibenwaschanlage und Duesen beheizt|Sitzheizung Vordersitze|Modelljahr 2008|Holzausfuehrung Myrte|Gepaeckraumabdeckung|Fensterheber 4-f. mit Komfortschliessung|Klimaanlage|Isofix|Armauflage vorne mit Fach|Audio 20 mit CD-Player|Reifendruckverlust-Warnung|Tempomat inkl. Speedtronic|Scheibenwischer mit Regensensor|Lenkrad und Schalt-/Waehlhebel in Leder|Innen- und Aussenspiegel abblendbar usw.|Getriebe Autotronic|Elegance;Mercedes-Benz A 150 ELEGANCE;differenzbesteuert
01;MB PKW/SMART;Gebrauchtwagen;GF6_0347.2013;;8900,00;WDB;Mercedes-Benz;A 170;116;85;1699;2005-07-08;111639;0;696;nachtschwarz;6;Lackiert;301;Stoff schwarz;1;Stoff;N;N;Emmendingen;;U59|U57|U37|873|806|723|584|580|573|523|417|386|293|290|248|426|953;Sitzkomfort-Paket|Easy-Vario-System|Nebelscheinwerfer mit Chromring|Sitzheizung Vordersitze|Modelljahr 2006|Gepaeckraumabdeckung|Fensterheber 4-f. mit Komfortschliessung|Klimaanlage|Isofix|Audio 20 mit CD-Player|Panorama-Lamellenschiebedach|Komfort-Telefonie|Sidebags im Fond|Windowbag|Fondsitze m. integr. Kindersitzen|Getriebe Autotronic|Classic;Mercedes-Benz A 170;differenzbesteuert
01;MB PKW/SMART;Jahreswagen;JW5_0232.2013;;27900,00;WDB;Mercedes-Benz;B 200 CDI BE;136;100;1796;2012-05-29;12000;0;761;polarsilber metallic;1;Metallic;601;Ledernachbildung ARTICO/S;1;Stoff;N;N;Emmendingen;;213|249|252|280|290|294|442|477|486|51U|538|543|723|928|B03|H89|U59|U18|U12|875|R66|518|U62|P49|299;Parameterlenkung|Innen- & Aussenspiegel autom. abblendend|COLLISION PREVENTION ASSIST|Lederlenkrad|Windowbag|Kneebag Fahrerseite|Komfort-Multifunktionslenkrad|Reifendruckverlust-Warnung|AGILITY CONTROL-Sportfahrwerk|Innenhimmel Stoff schwarz|Attention Assist|Sonnenblenden mit beleuchteten Spiegeln|Laderaumabdeckung|Abgasreinigung mit EU5 Technik|ECO Start-Stopp-Funktion|Zierelemente Wabenoptik|Sitzkomfort-Paket|Automatische Kindersitzerkennung (AKSE)|Fussmatten Velours m. Einfassung in Ausst|Scheibenwaschanlage beheizt|Reifen mit Notlaufeigenschaften|Media Interface|Licht- und Sicht-Paket|Spiegel-Paket|PRE-SAFE-System mit Gurtschlossstraffer;Mercedes-Benz B 200 CDI BE;Umsatzsteuer ausweisbar
01;MB PKW/SMART;Jahreswagen;JW5_0233.2013;;25900,00;WDB;Mercedes-Benz;B 200 BE;156;115;1595;2012-03-21;11800;0;191;kosmosschwarz metallic;1;Metallic;601;Ledernachbildung ARTICO/S;1;Stoff;N;N;Emmendingen;;249|252|280|290|294|442|477|485|51U|538|543|723|927|B03|H89|U59|U18|875|R66|U62|P49;Innen- & Aussenspiegel autom. abblendend|COLLISION PREVENTION ASSIST|Lederlenkrad|Windowbag|Kneebag Fahrerseite|Komfort-Multifunktionslenkrad|Reifendruckverlust-Warnung|Komfort-Fahrwerk|Innenhimmel Stoff schwarz|Attention Assist|Sonnenblenden mit beleuchteten Spiegeln|Laderaumabdeckung|Abgasreinigung EURO 6 Technik|ECO Start-Stopp-Funktion|Zierelemente Wabenoptik|Sitzkomfort-Paket|Automatische Kindersitzerkennung (AKSE)|Scheibenwaschanlage beheizt|Reifen mit Notlaufeigenschaften|Licht- und Sicht-Paket|Spiegel-Paket;Mercedes-Benz B 200 BE;Umsatzsteuer ausweisbar
01;MB PKW/SMART;Jahreswagen;JW5_0294.2013;;19900,00;WDB;Mercedes-Benz;A 160;95;70;1498;2012-04-10;19000;0;191;kosmosschwarz metallic;1;Metallic;721;Stoff / Leder ARTICO schw;4;Teilleder;N;N;Emmendingen;;091|249|280|477|543|570|580|723|739|802|928|R78|U59|U18|875|290|U62|63P|954|426;Laderaumabdeck. u. Sicherheitsnetz m. Ko|Innenspiegel automatisch abblendbar|Lenkrad und Schalt-/Waehlhebel in Leder|Reifendruckverlust-Warnung|Sonnenblenden mit beleuchteten Spiegeln|Armauflage mit Fach|Klimaanlage|Gepaeckraumrollo|Zierteile Aluminium|Technische Aenderungen|Abgasreinigung mit EU5 Technik|LMR 5-Speichen-Design 16"|Sitzkomfort-Paket|Automatische Kindersitzerkennung (AKSE)|Scheibenwaschanlage beheizt|Windowbag|Licht- und Sicht-Paket|MediaNavigationCenter anstelle Audio 20|AVANTGARDE|Getriebe AUTOTRONIC;Mercedes-Benz A 160;Umsatzsteuer ausweisbar
01;MB PKW/SMART;Jahreswagen;JW5_0320.2013;;21900,00;WDB;Mercedes-Benz;A 180 CDI;109;80;1991;2012-04-17;14200;0;191;kosmosschwarz metallic;1;Metallic;721;Stoff / Leder ARTICO schw;4;Teilleder;N;N;Emmendingen;;249|280|345|440|474|477|523|543|570|573|580|723|739|802|928|R78|U37|U59|U18|875|U62|873|235|63P|954|426;Innenspiegel automatisch abblendbar|Lenkrad und Schalt-/Waehlhebel in Leder|Scheibenwischer mit Regensensor|TEMPOMAT|Diesel-Partikelfilter|Reifendruckverlust-Warnung|Radio Audio 20 CD|Sonnenblenden mit beleuchteten Spiegeln|Armauflage mit Fach|Kindersitzbefestigung ISOFIX im Fond|Klimaanlage|Gepaeckraumrollo|Zierteile Aluminium|Modelljahr 2012|Abgasreinigung mit EU5 Technik|LMR 5-Speichen-Design 16"|Nebelscheinwerfer|Sitzkomfort-Paket|Automatische Kindersitzerkennung (AKSE)|Scheibenwaschanlage beheizt|Licht- und Sicht-Paket|Sitzheizung Vordersitze|aktiver Park-Assistent inkl. PARKTRONIC|MediaNavigationCenter anstelle Audio 20|AVANTGARDE|Getriebe AUTOTRONIC;Mercedes-Benz A 180 CDI;Umsatzsteuer ausweisbar
