01;MB PKW/SMART;Gebrauchtwagen;GF6 0503.2013;;21900,00;WDB;Mercedes-Benz;E 320 CDI 4MATIC ELEGANCE;224;165;2987;2009-06-25;74300;0;775;iridiumsilber metallic;1;Metallic;821;Leder schwarz;5;Leder;C;N;Emmendingen;;915|M30|423|731|600|875|477|U66|R44|P39|540|354|287|280|KLI2|955|581|527|910|673|R01|K11;Kraftstofftank mit gr. Inhalt (80L)|HUBRAUM 3,0 LITER|5-Gang-Automatik-Getriebe|Zierteile Holzausfuehrung Wurzelnuss|Scheinwerferreinigungsanlage|Scheibenwaschanlage beheizt|Reifendruckverlust-Warnung|Fussmatten Sondermodell|LMR 7-Speichen-Design 17"|Sondermodell Business|Rollo elektrisch fuer Heckfenster|Telefonantenne|Durchlademoeglichkeit|Lenkrad und Schalt-/Waehlhebel in Leder|Klimaautomatik (Thermatic)|ELEGANCE|Klimatisierungsautomatik (THERMOTRONIC)|COMAND APS mit Navigationssystem|Lichtmaschine m. groesserer Leistung|Batterie m. groesserer Kapazitaet|Sommerreifen|Adaptives Bremslicht blinkend;Mercedes-Benz E 320 CDI 4MATIC ELEGANCE;differenzbesteuert
01;MB PKW/SMART;Gebrauchtwagen;GF6 0516.2013;;11900,00;WDB;Mercedes-Benz;B 200;136;100;2034;2005-06-23;66900;0;761;polarsilber metallic;1;Metallic;451;Schwarz Textil Utrecht;1;Stoff;1;N;Emmendingen;;426|739|723|593|570|939|932|477|580|U59|R23|900|550;Getriebe AUTOTRONIC|Zierteile Aluminium|Gepaeckraumabdeckung|Windschutzscheibe mit Bandfilter blau|Armlehne klappbar vorn|Ablagebox unter Beifahrersitz|Ablagebox unter Fahrersitz|Reifendruckverlust-Warnung|Klimaanlage|Sitzkomfort-Paket|LMR 5-Speichen-Design 16"|Chrom-Paket|Anhaengevorrichtung;Mercedes-Benz B 200;differenzbesteuert
01;MB PKW/SMART;Jahreswagen;JW5 0232.2013;;25900,00;WDB;Mercedes-Benz;B 200 CDI BE;136;100;1796;2012-05-29;12000;0;761;polarsilber metallic;1;Metallic;601;Ledernachbildung ARTICO/S;1;Stoff;N;N;Emmendingen;;213|249|252|280|290|294|442|477|486|51U|538|543|723|928|B03|H89|U59|U18|U12|875|R66|518|U62|P49|299;Parameterlenkung|Innen- & Aussenspiegel autom. abblendend|COLLISION PREVENTION ASSIST|Lederlenkrad|Windowbag|Kneebag Fahrerseite|Komfort-Multifunktionslenkrad|Reifendruckverlust-Warnung|AGILITY CONTROL-Sportfahrwerk|Innenhimmel Stoff schwarz|Attention Assist|Sonnenblenden mit beleuchteten Spiegeln|Laderaumabdeckung|Abgasreinigung mit EU5 Technik|ECO Start-Stopp-Funktion|Zierelemente Wabenoptik|Sitzkomfort-Paket|Automatische Kindersitzerkennung (AKSE)|Fussmatten Velours m. Einfassung in Ausst|Scheibenwaschanlage beheizt|Reifen mit Notlaufeigenschaften|Media Interface|Licht- und Sicht-Paket|Spiegel-Paket|PRE-SAFE-System mit Gurtschlossstraffer;Mercedes-Benz B 200 CDI BE;Umsatzsteuer ausweisbar
01;MB PKW/SMART;Jahreswagen;JW5 0320.2013;;20900,00;WDB;Mercedes-Benz;A 180 CDI;109;80;1991;2012-04-17;14200;0;191;kosmosschwarz metallic;1;Metallic;721;Stoff / Leder ARTICO schw;4;Teilleder;N;N;Emmendingen;;249|280|345|440|474|477|523|543|570|573|580|723|739|802|928|R78|U37|U59|U18|875|U62|873|235|63P|954|426;Innenspiegel automatisch abblendbar|Lenkrad und Schalt-/Waehlhebel in Leder|Scheibenwischer mit Regensensor|TEMPOMAT|Diesel-Partikelfilter|Reifendruckverlust-Warnung|Radio Audio 20 CD|Sonnenblenden mit beleuchteten Spiegeln|Armauflage mit Fach|Kindersitzbefestigung ISOFIX im Fond|Klimaanlage|Gepaeckraumrollo|Zierteile Aluminium|Modelljahr 2012|Abgasreinigung mit EU5 Technik|LMR 5-Speichen-Design 16"|Nebelscheinwerfer|Sitzkomfort-Paket|Automatische Kindersitzerkennung (AKSE)|Scheibenwaschanlage beheizt|Licht- und Sicht-Paket|Sitzheizung Vordersitze|aktiver Park-Assistent inkl. PARKTRONIC|MediaNavigationCenter anstelle Audio 20|AVANTGARDE|Getriebe AUTOTRONIC;Mercedes-Benz A 180 CDI;Umsatzsteuer ausweisbar
01;MB PKW/SMART;Jahreswagen;JW5 0326.2013;;16900,00;WDB;Mercedes-Benz;A 160 BE;95;70;1498;2012-01-13;12200;0;191;kosmosschwarz metallic;1;Metallic;721;Stoff / Leder ARTICO schw;4;Teilleder;N;N;Emmendingen;;249|280|287|294|442|44R|477|4U4|580|58U|677|739|802|928|B03|U18|875|508|240|P49|954|410|B01|543|570|723|U59|R78|U62;Innenspiegel automatisch abblendbar|Lenkrad und Schalt-/Waehlhebel in Leder|Durchlademoeglichkeit|Kneebag Fahrerseite|Komfort-Multifunktionslenkrad|LMR 5-Doppelspeichen- Design 17"|Reifendruckverlust-Warnung|Kuehlergrill mit Zentralstern|Klimatisierungsautomatik (THERMATIC)|Innenhimmel Stoff grau|AGILITY CONTROL-Fahrwerk|Zierteile Aluminium|Technische Aenderungen|Abgasreinigung mit EU5 Technik|ECO Start-Stopp-Funktion|Automatische Kindersitzerkennung (AKSE)|Scheibenwaschanlage beheizt|Becker MAP PILOT Vorruestung|LED-Tagfahrlicht|Spiegel-Paket|AVANTGARDE|Getriebe mechanisch 5 Gang|ECO Start-Stopp Funktion|Sonnenblenden mit beleuchteten Spiegeln|Armauflage mit Fach|Gepaeckraumrollo|Sitzkomfort-Paket|LMR 5-Speichen-Design 16"|Licht- und Sicht-Paket;Mercedes-Benz A 160 BE;Umsatzsteuer ausweisbar
01;MB PKW/SMART;Jahreswagen;JW5 0329.2013;;17900,00;WDB;Mercedes-Benz;A 160 BE;95;70;1498;2012-05-14;12800;0;787;Mountain Grau metallic;1;Metallic;418;Stoff / Leder ARTICO alpa;1;Stoff;N;N;Emmendingen;;||091|249|280|410|477|523|543|570|580|723|727|928|B01|R06|U59|U18|875|U62|63P|955;Inkl. 2 Jahre Junge Sterne Garantie||Laderaumabdeck. u. Sicherheitsnetz m. Ko|Innenspiegel automatisch abblendbar|Lenkrad und Schalt-/Waehlhebel in Leder|Getriebe mechanisch 5 Gang|Reifendruckverlust-Warnung|Radio Audio 20 CD|Sonnenblenden mit beleuchteten Spiegeln|Armauflage mit Fach|Klimaanlage|Gepaeckraumrollo|Holzausfuehrung Myrte|Abgasreinigung mit EU5 Technik|ECO Start-Stopp Funktion|LMR 10-Doppelspeichen-Design 16"|Sitzkomfort-Paket|Automatische Kindersitzerkennung (AKSE)|Scheibenwaschanlage beheizt|Licht- und Sicht-Paket|MediaNavigationCenter anstelle Audio 20|ELEGANCE;Mercedes-Benz A 160 BE;Umsatzsteuer ausweisbar
01;MB PKW/SMART;Jahreswagen;JW5 0334.2013;;12500,00;WME;Smart;fortwo cabrio mhd;71;52;999;2012-07-05;11000;0;ECA;tiefschwarz;6;Lackiert;IAH;Design schwarz;1;Stoff;N;N;Emmendingen;;516|746|803|928|99V|C08|C54|E81|EB1|I01|K14|K17|L|R25|V11|V33|V43|X21|I63|I50|X16|H19|V07|P33|A03;RADIO MIT USB-SCHNITTSTELLE|Verdeckstoff rot|Technische Aenderungen|Abgasreinigung mit EU5 Technik|Speed- und Loadindex 74T + 77T|Radiovorruestung inkl. Stabantenne|smart Soundsystem inkl. MP3-Schnittstell|bodypanels Plus-Paket|Tridion schwarz|Klimaanlage mit automatischer Temperatur|Zusatzumfaenge Firmenangehoerigengeschaeft|Fahrwerkniveau 2|Linkslenker|LMR 9-Speichen-Design 15" (VA145/HA175)|softouch - automatisches Schaltprogramm|Elektronisches Stabilitaetsprogramm (ESP)|Elektrische Fensterheber|Getraenkehalter 1 (LHD, 0,3 - 1l)|Handschuhfach, abschliessbar|Armauflage, klappbar|Windschott cabrio|Pannenset (Kompressor, Kompressionsloesun|Nebelscheinwerfer|Audio-Paket|passion;Smart fortwo cabrio mhd;Umsatzsteuer ausweisbar
01;MB PKW/SMART;Jahreswagen;JW5 0336.2013;;17400,00;WDB;Mercedes-Benz;A 160 BE;95;70;1498;2012-05-03;12800;0;761;polarsilber metallic;1;Metallic;611;Stoff schwarz-Multicolor;1;Stoff;N;N;Emmendingen;;SG5|953|H80|091|249|410|477|523|543|580|723|802|928|B01|U18|682|875|290|U62|293|63P;Getriebe 5-Gang|Serienausstattung|Zierblenden am Dom|Laderaumabdeck. u. Sicherheitsnetz m. Ko|Innenspiegel automatisch abblendbar|Getriebe mechanisch 5 Gang|Reifendruckverlust-Warnung|Radio Audio 20 CD|Sonnenblenden mit beleuchteten Spiegeln|Klimaanlage|Gepaeckraumrollo|Technische Aenderungen|Abgasreinigung mit EU5 Technik|ECO Start-Stopp Funktion|Automatische Kindersitzerkennung (AKSE)|Feuerloescher montiert|Scheibenwaschanlage beheizt|Windowbag|Licht- und Sicht-Paket|Sidebag im Fond links und rechts|MediaNavigationCenter anstelle Audio 20;Mercedes-Benz A 160 BE;Umsatzsteuer ausweisbar
01;MB PKW/SMART;Jahreswagen;JW5 0337.2013;;18400,00;WDB;Mercedes-Benz;A 160 BE;95;70;1498;2012-03-29;9700;0;240;lotosblau metallic;1;Metallic;721;Stoff / Leder ARTICO schw;4;Teilleder;N;N;Emmendingen;;091|249|280|410|477|523|543|570|580|723|739|802|928|B01|R78|U59|U18|875|U62|63P|954;Laderaumabdeck. u. Sicherheitsnetz m. Ko|Innenspiegel automatisch abblendbar|Lenkrad und Schalt-/Waehlhebel in Leder|Getriebe mechanisch 5 Gang|Reifendruckverlust-Warnung|Radio Audio 20 CD|Sonnenblenden mit beleuchteten Spiegeln|Armauflage mit Fach|Klimaanlage|Gepaeckraumrollo|Zierteile Aluminium|Technische Aenderungen|Abgasreinigung mit EU5 Technik|ECO Start-Stopp Funktion|LMR 5-Speichen-Design 16"|Sitzkomfort-Paket|Automatische Kindersitzerkennung (AKSE)|Scheibenwaschanlage beheizt|Licht- und Sicht-Paket|MediaNavigationCenter anstelle Audio 20|AVANTGARDE;Mercedes-Benz A 160 BE;Umsatzsteuer ausweisbar
01;MB PKW/SMART;Jahreswagen;JW5 0354.2013;;17400,00;WDB;Mercedes-Benz;A 160 BE;95;70;1498;2012-03-20;20600;0;191;kosmosschwarz metallic;1;Metallic;721;Stoff / Leder ARTICO schw;4;Teilleder;N;N;Emmendingen;;SG5|091|249|280|410|477|523|543|570|580|723|739|802|928|B01|R78|U59|U18|875|248|U62|U57|63P|954;Getriebe 5-Gang|Laderaumabdeck. u. Sicherheitsnetz m. Ko|Innenspiegel automatisch abblendbar|Lenkrad und Schalt-/Waehlhebel in Leder|Getriebe mechanisch 5 Gang|Reifendruckverlust-Warnung|Radio Audio 20 CD|Sonnenblenden mit beleuchteten Spiegeln|Armauflage mit Fach|Klimaanlage|Gepaeckraumrollo|Zierteile Aluminium|Technische Aenderungen|Abgasreinigung mit EU5 Technik|ECO Start-Stopp Funktion|LMR 5-Speichen-Design 16"|Sitzkomfort-Paket|Automatische Kindersitzerkennung (AKSE)|Scheibenwaschanlage beheizt|Fondsitze mit integrierten Kindersitzen|Licht- und Sicht-Paket|EASY-VARIO-PLUS-System|MediaNavigationCenter anstelle Audio 20|AVANTGARDE;Mercedes-Benz A 160 BE;Umsatzsteuer ausweisbar
